Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
765,B009HINRX8,A1OEL4UZT3KKI4,"coffee drinker in PA ""coffee drinker in PA""",0,0,5,1344988800,great coffee terrible price,one best choice opinion also adore amazon need negotiate better price tassimo disk available bedbath beyond 10 always get 20 brings 800 750 20 readily available coupon 3 month ago excellent blend full flavor bitter think favorite
766,B009HINRX8,A39BLB42U7M6BD,James Brooks,0,0,4,1344643200,one better tdiscs,tried 75 available tdiscs kona blend one best regularunflavored coffee tassimo nice smooth flavor overpowering pleasant aroma personally would enjoy strongerbolder however bit mild go well breakfast andor glutenfree baked goody find mildly perplexing product available tassimodirect subscription service available originally found dead bat beyond used 20 coupon happy final price
767,B009HINRX8,ATNQNZEHWMR9U,Kokopelli,0,0,3,1337385600,note rating coffee seller,coffee good nothing special buy nice mellow blend favorite daily coffee nabob must shipped canada however first order canadian company taking long time delivered still havent gotten itbr br reason three star quality coffee fact description product mention fact kona coffee actually 15 kona look carefully photo disc see information there legal disclaimer saying product may match exactly description fault reading carefully happy see thought 100 kona wasnt careful ive bought 15 kona local store know product tassimo disc read product title orderedbr br said coffee taste good amount coffee usual amount neither small cup european coffee extra large size would recommend coffee aware blended coffee 15 kona dont expect come flash amazon prime delivered
768,B009HINRX8,A2CAZG1CQ8BQI5,Patricia J. Nohalty,0,0,5,1337212800,kona tassimo,coffee available tassimo kona richest flavor fantastic aroma bybr far favorite
769,B0016J4QKO,A1MEI40LLXKQF6,S. Walton,0,0,5,1348963200,best wafer,think favorite cooky ever really light creamy bad longer find anywhere le twohundred count dont think need many
770,B001EPPE42,A17PGKUKZB9XD,don,1,3,1,1330646400,tao tea dont get,kind tea good taste smell wear like tea feel like thing chemical
771,B000NF69ZM,A3FVAWZNKW9GX,"A.Trendl HungarianBookstore.com ""What should ...",3,3,4,1243123200,perfect sampler milka chocolate,milka nap mix gift box fun unique gift tired whitman usual american brand nothing wrong whitman sometimes change look flavor nicebr br sampler provides milka option four flavor noisette hazelnut alpine milk strawberry delicious though dont like strawberrychocolate candy personally give away eager friend nap box perfect coffee table standalone dish workbr br milka famous purple cow owned kraft eastern european chocolate originally produced switzerland available germany austria hungary nearby countriesbr br distribution still weak united state found increasingly larger city usually found international grocery store though pop eclectic grocer time time around 100 year whether kraft change recipe yet seen texture taste better hershey nestle smoother creamier basic chocolatebr br fully recommend milka nap mix gift boxbr br anthony trendlbr editor hungarianbookstorecom
772,B000NF69ZM,A2MSYPB6Z5RWK0,amanda,0,0,5,1340323200,dad really liked,ordered dad father day ate whole box within two daysbr said tasted really good want order haha
773,B000NF69ZM,A1USMRT33PBEKJ,DNK,0,0,4,1337817600,great candy family loved,great candy family loved smaller imagined thought expensive small however germany get easier shipping usa make expenive great product fun usa family receive
774,B005YNDIAW,AGE88BOVVQ22J,MJ,0,0,5,1340582400,yummy,eat mustard everything hand best mustard ever tried fact everyone tell try fall love well spicy tasty real qualitybr like spicy mustard love
775,B005MZIJBU,A1SNAYITRIW75P,"Rizearcher ""CrazyAboutReviews""",0,0,1,1348790400,horrible dont buy,laddoos turned bad day received item inside fridge turned bad
776,B002KXDK48,A3GW42Z2T2K1IF,"Chuckster ""Chuck""",1,1,5,1266278400,kleri tea work great,product work wonder stomach issue would buy need 0
777,B001FKQQDO,A2TN9C5E4A0I3F,Jimmy,0,0,3,1345161600,cranberry,bought local specialtyitem store adore chutney higher price sold like gourmet item wrongly thought would better affordable brand sold supermarket wrong mostly gel jelly fruit sprinkled throughout taste like cheap thickened jelly put sandwichesive much better thats talking supermarket brand disappointed money buy quality
778,B000WFM204,A2NH6AZFB199O1,DocBeiter,0,0,5,1329955200,ferret love,ferret love rabbit nice high protein treat addition regular evo ferret diet price reasonable compared local pet store doesnt often item stock
779,B007ZENY5W,AQZ9FQYW60HJ4,Home schooler,1,1,5,1339718400,fantastic,son made didnt patience precise water temperature half hour done appeared risen alli feared worse determined polite agreed sandwich using bread amazing apparently rise baking somethingbr br great tangy flavor perfect meat sandwich imho heavy fortunately lot deli meat since whole loaf disappeared within hourbr br weve sourdough peasant bread far im sure delicious well
780,B002ONIVX4,A2AZIBY2PKLW96,LuvBeingAMommy75,0,0,5,1283212800,great little treat,great described used beethemed party use go pack honey coffee tea
781,B002GUWBMC,A2J0QB01UVSH0Q,Trishelle Duncan,0,1,1,1328400000,edible,disco dust edible made baking purchase product purpose
782,B0018DQFPC,A2CYNULOBYISAZ,Angel L. Maki,3,3,3,1262995200,speedy shipping,happy quick shipping needed school product daughter came roof broken corner house broken couldnt send back needed project
783,B0018DQFPC,A36MP37DITBU6F,"Enchanted  In  Dixie ""Enchanted""",3,3,4,1247875200,son 9 11 loved making easy enough adult supervision age neat project,really easy project family fun anytime christmas put icing cooky stack ice outside decorate great age strawberry licorice rope look like stuck together find end unwindbr br caution 3 small hard candy decoration swallowing hazardbr br come everything need except bowl spoonsbr contains br cookie piecesbr large bag yellow colored icing east mix fork add water slowly get thinbr small white icing bag add water slowlybr green color add small amount whitebr 3 clear decoratorbr 4 plastic decorator tip save reusebr small bead candy decoration 9chokign hazardbr strawberry licorice ropebr 1 small tube orange writing icingbr hard candy wreath decoration 2 diameterbr gummy spongebob 4 tallbr gummy patrick 4 tallbr br icing set hard go eat pried apart piece cooky get little softer middlebr br make anytime year leave wreat patrick cut spongebobs head look like chirstmas
784,B0018DQFPC,AEC3FERY6U28I,BigCityLady,1,1,4,1293408000,spongetastic,son sb fanatic excited find 2010 holiday season every year version gingerbread knew reading review wouldnt enough yellow frosting whipped edible glue water confectionery sugar hold level gingerbread make pineapple save yellow frosting outside worked great really fun idea enjoyed creating licorice worthless though
785,B0018DQFPC,A5EQO6GVEIT4M,lazylana05,1,1,2,1291852800,easy look,isnt easy look doesnt came enough yellow frosting frosting doesnt stick well 5 year old like making though
786,B0018DQFPC,A18OUU4I29BU9F,"Jennifer L. Eidsvold ""ShaylaRed""",2,3,1,1262649600,one twice came broken,preschool teacher g gingerbread unit every january vacation christmas got back gingerbread kit found odd needed one preschool class needed le week looked everywhere could find ont one overnighted amazon nye came yesterday pick one rudolph theme gingerbread came broken like unable use would need glue gun get work broken non returnable called amazon nice enough order second one since spend ton money year one also came broken order lot amazon thing come broken think one time returned something broken 100 order two thing row think kit nothing shipped say come ups overnight come fed ed bubble wrapped well think gingerbread isnt good crack shipping break rest kit cute first kit candy spilled mess box second kit gingerbread broken candy bag bad would try something else stay away one
787,B0018DQFPC,A13HTFH4ZY0NCE,NatalieVee,0,0,5,1291161600,rudolph gingerbread house,pleasantly surprised find item delivered day order speediest delivery date probably help location near everything look described pictured im happy done business seller gingerbread house carefully packaged harm fragile piece inside im excited give item gift
788,B0018DQFPC,AAX6FRNBEU9PK,"Susan Clinton ""gammer""",0,0,4,1289865600,fun paint,cooky fun paint tasty eatbr kid really care much might beenbr fun could eaten thembr br really fun coloring
789,B0018DQFPC,A3111G3DOYIV2A,BB,1,2,2,1290211200,disappointment,disappointed product thought would biggerbr also come enough icing use
790,B0018DQFPC,A3JO81AUCLO2U7,Sara_Aiden,1,2,2,1290038400,cute item expired,whole idea spongebob ginger bread pineapple really great sticker say use 10 jn 16 date thats 2010 good think would fun make cute decoration son going want eat least seller could check expiration date right front box happy
791,B000UZMJZO,A2V71J7J3DTB5B,Vehred,2,3,1,1196121600,could give rating onestar,tea carry flavor one would expect smell terrible invigorates like puncture wound revival drinking discover still alivebr br well one tea bag enough motherinlaw said oh smell kind like wine okay kind like wine hint rot moldy aftertaste like whole box
792,B000UZMJZO,A31WPNRPB608EC,"D. Clark ""Auroresand""",1,2,1,1265500800,horrid,possible give product zero star would done huge fan twinings tea excited try new blend arriving home grocery immediately started kettle enjoy cup prepping dinner sorting washing chopping item hot water added bag steep preparation continued distinctly odor hit thought one ingredient must rancid hunted around almost four minute realized tea even cleaning airing kitchen roommate later came asked smell save money purchase twinings product
793,B000UZMJZO,A1KG9W0FX5STMR,Emiliy Marino,1,2,4,1209254400,delicious,tea best tea ive ever first tasted norway find state every morning
794,B000UZMJZO,AZ3FPU1QSFBC6,annifree,0,1,5,1299974400,love tea taste bud,love aroma taste fruit vanilla combo addition ginseng added energy boost round tea nicely sweet tea make wonderful healthy alternative desert dinnerbr br see others didnt like really matter personal tastedifferent course different horse
795,B00285FF6O,A2S244KFX0745K,Alan Edward Creager,3,3,5,1285718400,none greater,best chocolate world critic humble opinion made united state best chocolate united state made california ghirardelli chocolate company surely best chocolate one find many store mall etc throughout united state actual store rare kroger walmart martin formerly ukrops long list grocery store many mall stock productsbr br never encountered milk chocolate caramel filling surpass quality chocolate deserving poetry eat quickly take time savor every moment eating every one choice
796,B00285FF6O,A2FOXRMJA0T9M7,kupres,1,1,5,1285113600,caramel chocolate,good quality brand chocolate many flavour one tasty fast delivery
797,B00285FF6O,ARXORJX86X1J2,Yvette Mendoza,0,0,5,1327017600,chocolate heaven,mother father recipient wonderful piece chocolate heaven didnt believe deserved receiving know deserve receive
798,B00285FF6O,A372X206KVOQWQ,"Isehara ""isehara2""",0,0,5,1326931200,heavenly action,best caramelchocolate combination ever tasted caramel liquid complement ghiradelli chocolate perfectly try brew attempting lose weight end addict like mebr ghiradelli product far better caramellohershey product every way caramello chocolate lack refined taste ghiradelli square caramello caramel harder sublime taste comparing two like comparing warren buffett term wealth unfortunately caramello bar regardbr least try ghiradelli
799,B00285FF6O,A1O4VI7N94CK4L,SpencerMom,0,0,3,1325289600,great chocolate,course know delicious ghirardelli chocolate unfortunately purchased two gift bag online found local store half price lesson learned
800,B00285FF6O,AJTSE4IPHREL4,Aaron De Leon,0,0,5,1315526400,great item,chocolate treat great gift arrived right expected gave girlfriend surprise gift absolutely loved
801,B00285FF6O,AQ9M45GUGWJ9N,Susan C. Fowler,0,0,5,1276387200,choclate,first time ordered came melted amazon quick remedy situation sending another product great thank
802,B00285FF6O,AXXCSX5J1YGEH,Jelly,0,1,3,1335052800,serious 10 buck,people really paying 10 buck chocolate ummmm go grocery store 298 bagwow
803,B0067R3Q9M,A35RALTOLCAJLH,"Marie C. Majumdar ""Catherine""",0,0,5,1330819200,yum,low calorie satisfying soup nice fill dont want much dont want hungry hour
804,B004S0AQHA,A3AV5XEJ25KVF4,"Castlecat ""castlecat""",9,10,3,1310774400,overpriced even gold box,really disappointment product included fine real disappointment travel mug cheap plastic cup nutritional information cooky basically cookie package yeah really want use travel mug agree review look like came dollar store product description say polka dot tumbler definitely keeper simply cheap packaging something quality enjoy known would purchased set really looking forward using cute looking mug daily basis like product inside basket ok really appeared
805,B004S0AQHA,A1JYQTN8CN3CY2,JC in ABQ,9,10,3,1310428800,even 15 seems little overpriced,look pretty content minute seem high quality there plastic cup tea look like came dollar store basket nice though
806,B004S0AQHA,A3R66N9FR8HMJ7,Kdpsnake,2,2,5,1311120000,quick arrival great basket,purchased gift mother lightning deal happy loved basket enjoyed cooky flavor tea included shipped quick arrived expected
807,B004S0AQHA,A1ZYO3FOEXVCJS,Catherine Odegard,1,1,5,1312329600,adorable basketmakes nice presentation,received quickly extremely well packaged since smaller sized basket would adorable present anyone like tea self hand nicely assembled attention detail
808,B0030C9A60,A3BH49ZKESHDID,Fred Camfield,1,1,5,1290038400,specialty party item,small chocolate cup specialty party item never able find past wanted amazon provides link used commonly called jello shot provide solid edible alternative small paper cup
809,B0030C9A60,A23WVMQ6J7BZ61,B. Rickerd,0,0,5,1334793600,delicious,bought chocolate liquor cup party big hit high quality good buy
810,B0030C9A60,A22SF4XQI6LLUS,"Michael Mcadams ""Scout collector""",0,0,5,1326758400,chocolate go wrong,great serving chocolate liquor add touch class event elevates host supreme able eat cup afterwards icing cake
811,B0030C9A60,A30MMUR0DMHYCG,M. Veenstra,0,0,5,1324771200,chocolate liquor cup,delicious chocolate cup aluminum holder could find local store happy find onlinebr people unaware impressed serve little cordial liquor chocolate cup sipping thebr liquor eat cup could nicer excellent product
812,B0030C9A60,APNMGFU73W7ZC,Sharon Knibbe,0,0,5,1323388800,scottie,holiday liquor cup exactly looking chocolate isbr delicious hold well liquor
813,B004ET7MG8,AH7LB9HXLYL25,william,2,2,4,1327104000,good flavor,strawberry twist longlasting pleasant flavor sweetbut excessively delivery timely price right supieror trident flavor though spearmint isnt bad either next pick would blueberry
814,B004ET7MG8,A3OXHLG6DIBRW8,"C. F. Hill ""CFH""",3,4,2,1272240000,odd fake flavor recommended,trident strawberry twist sugarless gum disappointing taste consistency strawberry flavor artificial tasting though guess good thing long lasting gum also get stringy fairly quicklybr br chew lot gum buying flavor againbr br recommendedbr br cfh
815,B004ET7MG8,A33VG37SOTA0YS,Daxvieor,0,0,3,1345507200,good sugarless gum stronger gum better bubble blowing sugarless gum,besides mentioned title remark price hard beat taste akin flintstone strawberry vitamin tasted taste last long id say scale 1 10 10 lasting extraordinary amount time would 3 also taste really diminishes subdued sweet short amount time
816,B004ET7MG8,AI7W7S3IK45KV,"Young Professional ""Becca P""",0,0,5,1344211200,great gum,love flavor cant find shelf anymore gum tasted fresh actually way better used buy store
817,B004ET7MG8,A3THFR9NVPSUIP,D. S. MD,2,4,5,1293926400,delicious imo help weight loss,yahoo deems ok give give suck review stuff doesnt like taste feel must assert matter taste de gustibus non disputandem estbr br really love gum ok doesnt really taste like strawberry still delicious wonderfully smooth consistency halfway get tired stuff squeakybr br youll forgive squeak perhaps find stuff wonderful dietetic aid obsessively chewing product filled gut odorless room air helped lose 25 3 monthsbr br also doesnt lose flavor bedpost overnight
818,B003AO5DLO,A26HBK5Y0EL8XQ,"R. Fauvelle ""wintering texan""",4,4,5,1289001600,royal canin cocker,best dog food market today numerous ear problem cocker spaniel cleared since taking food
819,B003AO5DLO,A1O82ZI2GB22WZ,"T. Cammarata ""TLC""",2,2,5,1321488000,perfect cocker,father could longer take care beloved 6 year old cocker spaniel decided take family brought nyc ear eye discharge also slightly overweight check vet ruled infection decided try royal canin based numerous good reviewswithin week ear eye problem gone dropped good amount weight going food feeding
820,B003AO5DLO,A228Q0U7S4D88X,Harley Quinn,2,2,5,1314144000,dog love food,spaniel tried several food 6 year one eat without people food added course still treat occasionally went 12 month toothcleaning appointment vet told u take home teeth didnt need cleaning another 6 month least specially designed teeth health need love actually cheaper fancy pet store could ask
821,B003AO5DLO,A3BEO6VFOO8FRB,AggieSpaniel,2,2,5,1307664000,great deal,royal canin recommended dog since line dog food specific breed difficult find store petsmart petco carried cocker spaniel formula smaller bag much expensive per ounce ratio finding larger bag great deal cocker love food
822,B003AO5DLO,A30QZ7UKDUJHBB,"Olga Kochar ""Olga Kochar""",2,2,5,1304380800,great food,food especially designed cocker spaniel range health issuesi using product three dog happy also packaged well result stay fresh long period time great product
823,B003AO5DLO,A20HTVL7JE0JG2,Reginald H. Arthur,1,1,5,1342656000,buster love dog food,tired many different dog food 3 yr cocker spaniel came upon breed specific dog food figured id try dog love food always finish food ive used 1 yr tired seen significant change better he active wellbr br buy brand food nowbr br buster give 2 paw give 5 star
824,B003AO5DLO,A36D2ED3Q81YEQ,Atheenas,1,1,4,1332806400,happy dog,bought one year old cocker however dog love coat look better shed le eat le use bathroom le cocker used one chronic ear since time puppy gave problem seems cleared smell eye give le problem 7yr old yorkie eats le used throw time sensitive tummy black lab mix hot spot would lick fur great change matter month mix roughly 5050 natural dog food blend greatbr br sept 2012br love breed specific food however went place next bimonthly order shocked price hike month paidbr 4179 aug 3 25lb bag sept 20th price 5394 difference 1215 price huge amount go considering assuming price gouge due speculation crop look local vet product get large bag le petco well discount offer order larger bag ask
825,B003AO5DLO,A1DYP6HZQ3AGZU,hnryan,1,1,5,1318896000,fast great service,fast great service cavashon love low fat dog food thanks arrived great condition thank thank thank
826,B003AO5DLO,A1SCDZZWN02VVN,Mickey &amp; Moose,0,0,5,1350864000,good food,chocolate moose mickey moosebr br nice owner bought great food u love much gained 5 lb eat mickey food isnt looking skin fur much better
827,B003AO5DLO,A3IQFDK2A3APGE,SH,0,0,5,1350086400,happy dog,7 year old cocker spaniel love food good need lose pound trick glad found amazon hard find elsewhere
828,B0007NG56I,A1HHS1SELWW6NY,Clancey,16,17,5,1242000000,great way order,50lb bag oatmeal seemed like way much time went found us many recipe make weekly im running high quality oatmeal much cheaper better anything ive found grocery store
829,B0007NG56I,AMQ8L5JWWDGIA,anon63,12,13,5,1269129600,good quality delivered time human edible,better organic oat advertised elsewhere take lot water minute oat oatmeal cooky come right crumbly soggy instant oat place cooky
830,B0007NG56I,AN808YPCW2C2F,Chef Victoria,4,5,5,1333065600,rave review rolled oat,honeyville rolled oat delicious product using make product designed increase enrich milk production lactating mothersbr oat shipped timely fashion amazing thing paid 499 shipping 50lbs oat encourage anyone like oat order honeyville rolled oat flavor rest
831,B001EQ55BI,A3JMLZS0QJCD5N,Mary Swinn,0,0,5,1323216000,excellent,nice flavor bitter really like coffee searching coffee plea whole family taste one
832,B000IXUISS,A212N0TUR007EK,Anshuman Arun,11,11,1,1274745600,different taste made uk made india version,u made version cadbury chocolate distinct taste uk version chocolate eating since childhood like new taste friend india buy chocolate either made uk india otherwise disappointed
833,B000IXUISS,A19YEVVAPRW51R,Craig Cook,7,7,1,1285545600,like country cadbury,cadbury chocolate us different formula country manufactured new zealand us cream australia etc version hershey expect england australia new zealand cadbury melt tongue like country taste differentlybr br looking silky smooth easy melting chocolate find non hershey versionbr br hershey missed opportunity introduce high quality cadbury chocolate usa
834,B001ELL9X6,A298O68DGTCC48,Anthro Mom,9,9,5,1198022400,great deal great tea,first taste tea saved trip home santa cruz hotel restaurant stale powder tea bag needed fix tourist stop giant artichoke beckoned chinese breakfast yunnan black tea set straightbr br reviewer said taste odd flavor strong bit smoky like darjeeling earthier like darjeeling earl grey enough flavor milk sugar needed expensive box teabags finding loose large quantity price fantastic arrived promptly wellsealed true label unlike loose tea thats actually cut whole leaf unfurl ahhh
835,B001ELL9X6,A2EOU0LXAOMPG,"Edith Faile ""sewcrabby""",1,1,5,1271289600,best breakfast tea ever,tea surpassed breakfast tea teadrinking household love really start morning right perhaps caffeine old favorite taste wonderful without addition remain tea choice morning often throughout day
836,B001ELL9X6,A38OVPNVBVUO9Y,"T. Burton ""Hakalau Tom""",0,0,5,1349222400,great organic tea great price,hrefhttpwwwamazoncomgpproductb001ell9x6numi organic tea chinese breakfast yunnan black tea loose leaf 16 oz bag pack 2ai brew iced tea refrigerator halfgallon tea excellent resealable bag work well unopened protect large stash making easier manage subscription
837,B001ELL9X6,A397CWU6DM3O5G,ganka,0,0,3,1348617600,mediocre cheap,taste harsh lesser grade yunnan ok drink really enjoy make hurry able fully enjoy tea anyway
838,B001ELL9X6,A2IRN7AVMV5PPL,Louis,0,0,5,1346284800,delicious consistently good quality,ive used maybe half dozen bag tea last year delicious consistently good quality black tea mainly use several numi tea tea blend making kombucha
839,B001ELL9X6,A2SSX0VOP3CHZW,"D. Umeno ""discerning consumer""",0,0,4,1305417600,nice flavorful tea purist black tea addict,grew yunnan tea child always mother favorite happy find economical source quality great large volume habitual tea drinker like tea daily regular tea yunnan nice brew dark need much time aromatic flavorful without additive want something flowery yet subtle earl grey yunnan keemun may nice option explore
840,B001ELL9X6,ALNSBHX0BCMBJ,afficionado,0,0,5,1300406400,best tea,always amazes dozen review extolling fine quality tea drunk pretty much every day last five year never get tired excellent morning tea smooth without insipid almost impossible ruin oversteeping use decent water like little stevia im wimp brings natural sweetness malty slightly floral style bought another two pound
841,B001ELL9X6,A2E3Q8U8364F5P,"Walker ""Qzrx""",0,0,5,1299801600,great tea,hardly ever write review tea quite excellent decided try without sweetener added taste enhancer flavorful without overpowering great pleasure fine tea like loose reasonably priced first try continued drink come see leaf soaked premium tea
842,B001ELL9X6,A3BXNABYRR66IN,"Barry Tegeler ""Barry""",0,0,5,1270080000,fine tasting full lea great value,read review purchasing pleased purchased numi tea gave generally happy theri product
843,B000UWSQT0,A1LWILWU3AAFPG,"Christine Giles ""shazzypupp""",0,0,3,1262304000,creamy,mind fine caramel creamy melting grainy flavor fine although little sweet taste
844,B000UWSQT0,A1A0JJPS4JAZHI,JJ,0,0,5,1233619200,caramel fantastic,eaten reeaten way though da caramel range remains alltime favorite one usually get rave review share isnt easy thing try one youll see mean ive caramel fan age werthers butterscotch pinch nothing come closer mother used make chewy buttery little crunch salt spectacular ok mother didnt put salt improvement
845,B000UWSQT0,AHYRTWABDAG1H,"E. Thomsen ""arvig""",0,0,5,1226275200,great caramel,although enjoy flavor ordered tiny bit chocolate walnut one still enjoyable flavor wonderful service m da including hand signed coupon discount future order along sample couple caramel flavor id order chocolate walnut flavor sure along da food gourmet salt
846,B000UWSQT0,AL7ASCO6NWTJ6,Aristides P. Caringal,0,0,5,1217808000,candy,certainly best caramel ever wish came bigger piece finished whole box one sitting certainly buy
847,B000UWSQT0,A1LO4ME566EKLC,Show Me,0,1,1,1227916800,traditional caramel lover,idea good caramel flavor ginger pistachio dominated chocolate walnut orange honey variety missed mix rich buttery dairy flavor caramelized sugar expect caramel
848,B0041CKRJC,A4MPDQF63WAEO,vintage,2,2,4,1324684800,soda,old chemist spectrophotometer pleased chemical say advertized
849,B0041CKRJC,A2EIIDTYMJAEXV,"Tattletails ""Bonny""",1,1,5,1346198400,aluminum free,baking soda work great cooking health reason take acid indigestion heart burn 1 tsp half glass water gone use make body alkaline great changing ph level body
850,B0041CKRJC,A13G8CNY7VX57F,Poppie,1,1,5,1322870400,baking soda bomb,recently started using bob red mill baking soda im pleased performance sure contaminated aluminum thanks bob
851,B0041CKRJC,A3OFVFM2H4XQPT,naturechef,1,2,3,1347321600,interesting info baking soda,concerned aluminum free product product bad baking soda form contain aluminum however concern baking powder depending manufacturer contain aluminum save hard earned money buy bob red mill regular baking soda arm hammer great general cleaning purpose natural beauty health care brand perfectbr br thought youd like know almost fell little digging around br br p let amazoncomland feel one hater dont really know theyre talking love bob red mill co shall continue purchasing excellent product
852,B0007NG568,A2YPBLSWGVCGVL,"Thom Reece ""Marketing Consultant""",4,4,5,1278720000,excellent quality product fast delivery,product high quality rich full flavorbr br delivery unexpectedly fastbr br negative would like see addressed product packed heavy paper sack may commonplace significant improvement would inner liner heavy weight food grade plastic bag sealed time open bag could either ziplock bag twist tie closure doesnt make difference need practical way preserve freshness product keep bug itbr br health spoilage issue 50 oatmeal lot product need either repackaged consumer small food grade bag container expensive hard find single senior like buy staple good bulk save money provide food security long term storage big issue people like mebr br thom missouri
853,B0007NG568,AEFA52M4MT4H6,rr707,2,2,5,1311465600,good oatmeal im second bag,im happy quality product price like reviewer would prefer plastic liner preserve freshness however continue buy product regardless quality oatmeal good pricebr br edit im 4th bag quality continues high
854,B0007NG568,A8AJFY7BX21SS,brewer,2,2,5,1302825600,mm mm oat,product fresh good im getting complaint anymorebr br thats worth large quantity shipping chargesbr br hey oatmeal favorite
855,B0007NG568,A2BF7B1EJBMNSY,Vanessa Malone,0,0,5,1319673600,loved oat,good quality oat package came time oat worked well recipe admit single person bought oat boyfriend breakfast food lasted u yearbr br otherwise excellent buy
856,B0007NG568,A1XDNMQMY5PYFZ,"D. Berghorst ""denab""",0,2,2,1311811200,funny taste,cant eat oat funny taste kid also think taste funny husband think ok 50 pound oat eat
857,B000VKYKTG,AYMV2T86WIXVD,Nathan K. Arnold,5,5,4,1220745600,awsome,looooove pocky got luckys couldnt stop like chocolate laced crack anywho product good sad thing shipped stored hot room chocolate melted together partially didnt take much effort take apart sticksbr br great product great price merchant
858,B000VKYKTG,A1PZN8AP463DG,spoiler09,2,2,5,1295827200,happy pocky stick,many purchses made amazon past december pleased pocky chocolate cream covered biscuit stick pack 10 arrived time hit surprised gift sure keep refridgerated
859,B000VKYKTG,A1VMGTCTZUKHV6,Bulldog,2,2,5,1294790400,great,got kid christmas stocking stuffer love far delivery product came good condition timely terrific definitely good buy
860,B000VKYKTG,A3CFKMOCU5C5UR,M. Thompson,2,2,5,1292112000,love snack,im sure review something thats subjective taste suffice say like chocolate graham cracker youll like doesnt taste exactly like either thats closest analogy stick cracker kind dipped chocolate one end left normal cracker dont get finger covered chocolate eatingbr br here nitty gritty detail box contain two individually sealed packet contain probably 20 stick packet really cleverly designed little slit cut folded part grab side pull open package without hassle got ta love japanese product design another nice design touch open properly grabbingside stick right topbr br packet 210 calorie 90 fat 80mg sodium term snack pretty good option contain milk wheat soybean sheanut issue youll want pas also say packaging facility theyre manufactured also process egg peanut product doesnt use either disclosure nice youre particularly sensitive eitherbr br overall great snack great price 10 pack really 20 packet thats quite snack one note live hot climate dont order summer melt together shipping duh
861,B000VKYKTG,A1O9O18AE5HIOL,Sweet Tooth,2,2,3,1283472000,chocolate melt,chocolate stick melted stick stuck oneanother product concept good better buying supermarket directly get someone visiting japan
862,B000VKYKTG,A3UAHFFUHXJ7Z0,Carlos,2,2,5,1259539200,item awesome,first love packaging making heatproof wouldnt problem ordered winter freakishly cold also want thank veryasia free sample mi gorengit delicious love mi goreng
863,B000VKYKTG,A3KTOA1CBPBBC0,Donuts,1,1,5,1308787200,great tasting snackif get japanese pocky,bought back january never got around reviewing heard many people rave japanese snack called pocky figured would try like description state biscuit stick covered chocolate wouldnt say taste mind boggling easy eat virtually mess well long chocolate doesnt melt anyways case anyone wondering ordered seller named asia amazoncomgphelpsellerataglancehtmlieutf8isamazonfulfilled0orderid10370719445595443marketplaceseller1sellera3jw437i54sei1 believe took around 3 week actually get maybe imported came well packed damaged whatsoever im definitely considering restocking future cant find local storebr br edit oct 11 2012br br inquire type pocky seller finalizing purchasebr br decided restock couldnt fight craving anymore unfortunately batch time good ordered different seller cheaper amazon prime received picture shown front page 2 per pack japanese pocky 1 per pack pockyish thing thailand opinion 1 giant pack compared 2 smaller pack definitely step back packaging fine ordered october weather bit cooler aka melted chocolate arriving front door stick coated type thick chocolate bit bitter taste similar dark chocolate milk chocolate original japanese pocky melted almost immediately mouth one melt slowly sits mouthbr br personally like taste dark chocolate used pocky flavor also terrible self control buy thing come small portion order eat everything b avoid making fridge mess cluttering ton opened item honestly say wont overeating come batch pocky stomach dislike much wont change original rating still hold true japanese pocky rate thailand pocky would 3 taste isnt terrible definitely liking possible uploading picture received
864,B000VKYKTG,A16V3EN9C3K83W,Sweetiewee,1,1,5,1308700800,great product,bought daughter grad party well strawberry love thing theyre great product
865,B000VKYKTG,A32OZFDUK07WLV,"R. G. Pickering ""ritapick""",1,1,4,1280534400,delicious,everyone family except one really like taste addicting includes 3 year old
866,B000VKYKTG,A1WX42M589VAMQ,Mir,1,1,5,1278288000,fun poppingcrispy stick dipped chocolate special treat manga fan find local wait till fall,pocky plain fun eat discovered snack anime convention though id heard seen manga character eating slim stick biscuity stuff flavor cross waffle cone pretzel charming tiny popping crispness chocolate flavor nice nonbitter nondark generically pleasing chocotaste seems popular given fast sell con prefer flavor strawberry like strawberry ice cream nicebr br mean health food category cookie got fat sugar nonhealthful ingredient hey junk food know supposed occasional habitual diet unless youre really prone bingeeating cant stop whole one smaller box huge calorie splurge stick reasonable number 10 chocolate pocky stick set back 125 calorie 5 gram fat 3 saturated wouldnt recommend scarfing multiple box fact nibble slowly fun cool texture effectbr br love flavor coconutchocolate together like almond joy try coconut chocolate one theyre really good oh man hubby say taste reminds girl scout caramel delight cooky turn similar old yes yes cooky seventy sobr br anyway read manga seen anime young folk eating sticklooking treat seen footage cute japanese girl nibbling skinny little stick treat eating fun treatsbr br however crazy hot summer id recommend look local retailer wait fall cooler weather might get sticky clumped mess pocky stick deep summer weather look local store specialize japanese anime manga theyll likely carry japanese snack like south florida tate comic variety flavorsand fresh melted
